time(hour),MP/MP(nanomolar),CN/CN(nanomolar),P0/P0(nanomolar),P1/P1(nanomolar),P2/P2(nanomolar),T2/T2(nanomolar),C/C(nanomolar),MT/MT(nanomolar),T0/T0(nanomolar),T1/T1(nanomolar),MP/MP',CN/CN',P0/P0',P1/P1',P2/P2',T2/T2',C/C',MT/MT',T0/T0',T1/T1',P2/Pt(nanomolar)
0,0.1,1.25,0.1,0.1,0.1,0.1,0.1,1.6,0.1,0.1,0.05624555429436248,-0.2025,-0.2443333333333333,0.04229004329004332,-0.32962337662337665,-1.2629567099567096,0.14100000000000001,0.02568999873880684,1.105666666666667,0.04229004329004332,1.65
0.0003296833076340427,0.10001854816461046,1.2499332529379759,0.09991955144086084,0.10001379793022326,0.09989156389617128,0.09958524612901133,0.10004644173826081,1.6000084840044901,0.10036408786981604,0.10001424547728277,0.05626055120462134,-0.20245811807401842,-0.2440176899355338,0.04185207410792635,-0.3289099002522244,-1.2580372174895138,0.14086772725647406,0.02573380057097674,1.1043563971402959,0.04320958008155712,1.649804607943492
0.38237874833792956,0.12438316915190065,1.1803004824338865,0.05164574957831448,0.07617473476180033,0.04771824938036253,0.03661747095830471,0.13803513010176532,1.6192947771005644,0.3465469474087733,0.2109327542988411,0.07039345119841461,-0.16504202325005696,-0.053264378866324846,-0.08404360049777951,-0.057040548480187636,0.06545086294808711,0.07113437499668115,0.07463713308498765,0.367833925921218,0.356045222102107,1.4938743462561292
0.7687425593272992,0.15376566639135594,1.1215650241711914,0.042647017553047915,0.05324272850773116,0.033631177900316396,0.06003865184896368,0.15804881903649995,1.6571499698226906,0.44412452964641147,0.3272867885422406,0.08145129117174049,-0.14069936365405025,-0.003132805558206636,-0.0343484250785111,-0.0209183339549317,0.051968137933381175,0.035496938497546565,0.12082898757439225,0.17393520875508228,0.24138228507475112,1.4091347671687868
1.1587682422153736,0.1875871924465713,1.070092007142174,0.04530215294631412,0.04700831641592694,0.029343420432107137,0.07674718064955818,0.1673698801179683,1.7129298296434996,0.4973736220608626,0.40248476043929854,0.09200005689000934,-0.12429739342907557,0.014144895703291277,-0.00144779224684366,-0.0032563379929658742,0.034773479668261054,0.014203276232227835,0.16481205097142626,0.11092224721851918,0.1527645894417331,1.3591157770544906
1.558768242215374,0.22662478197822514,1.022842200817468,0.05274898742564239,0.05001953276115355,0.029887269126503465,0.08835666751877351,0.17030552725438047,1.787505327203865,0.5373787689885247,0.4533540029194476,0.10332109100270981,-0.11261354581904001,0.022260314985441232,0.01449792913001613,0.004875190865479495,0.024473461978412603,0.0016676395871987326,0.2077310963701266,0.09389046354898589,0.10782474659438757,1.325803517385148
1.9587682422153743,0.2703663383423155,0.9795888832589199,0.06272988215250384,0.0575767417806829,0.03269125721984134,0.09712555495900452,0.16944013499801705,1.87886372745107,0.5750198794428533,0.49254235652817335,0.1155472997864962,-0.10404958448556297,0.02739640753945699,0.022524266204184074,0.00874896998736735,0.020164020762717838,-0.005294598896075059,0.24875977187026177,0.09637783317518034,0.09159988063879165,1.302026899409965
2.3587682422153744,0.3191867947212457,0.9393544343324348,0.07456297466445978,0.0676719543109776,0.03670452817574413,0.10498001670584549,0.16650339285859964,1.9862740236159238,0.6156270449283848,0.5286862720518627,0.12869854545374465,-0.09736239549465155,0.03171879133095218,0.027703387810363467,0.011205189490896938,0.019573071802795106,-0.008974328115134822,0.2879895616953186,0.10764586564790202,0.09096011665264347,1.284797284342216
2.7587682422153748,0.37342498554760345,0.9015484566020935,0.08809751081272577,0.07963359974611674,0.04161644397504049,0.11306795987662481,0.16251980383188463,2.1090058709690425,0.6617168191073844,0.5663874034632981,0.14259496791543308,-0.09181329358730887,0.03597104858547773,0.03205080140594729,0.013348920023707689,0.021134649069958877,-0.010692687615068475,0.32534500320583376,0.12334041318072275,0.09851065465434927,1.2734158149678612
3.158768242215375,0.4333240498743946,0.8658123352578087,0.10336337287657482,0.09330257434907847,0.04739843753224108,0.12205500941573139,0.1581084548050935,2.2462775651276896,0.7146396962348074,0.6080649581557084,0.15694936953708433,-0.08695551752108374,0.04039437791971279,0.036308512906110035,0.015596008850483456,0.02396486122236663,-0.011206503175455018,0.3606558865056277,0.14161952996595328,0.11039785341661679,1.2679851748207964
3.5587682422153755,0.49900046239702006,0.831929384582139,0.12044282137779953,0.10870224401531835,0.054128800986368526,0.13234829299485912,0.15365741599490693,2.3972304919908587,0.7752517851279142,0.6550223199943529,0.17142329241689114,-0.08251072116530504,0.04503904731523595,0.04072438876720358,0.018107052347679953,0.027616136445816508,-0.010942971142524377,0.39371643025251796,0.16170825494192353,0.12469062508359663,1.2688606669565323
3.958768242215376,0.5704318727317529,0.7997732342585225,0.13942096031700338,0.1259111976892121,0.061928546307190815,0.14422967780303356,0.14942642409901605,2.56092409996478,0.8442070553756494,0.7080104632269039,0.18566676382308123,-0.07829652473488011,0.049880492028004375,0.045356472623326094,0.02095069047147513,0.03188463920157014,-0.01013300517126925,0.42432864352146626,0.18330952115322852,0.1404462489750684,1.276460362670945
4.358768242215374,0.6474587123476689,0.7692788167173226,0.16036640432108357,0.14501443561310431,0.07093867227651164,0.15792795051101247,0.1456088121819514,2.736345131152937,0.9220909117139086,0.7675134649276046,0.1993478356904912,-0.0741832642014669,0.05486560950685404,0.05019039796247626,0.024163947082850745,0.03669477560369394,-0.008887060447174466,0.4523305106718246,0.20635054652405316,0.15721545514626456,1.2912071411099735
